id,domain,level,persona_id,prompt
306,CON,6,6,"For the following task, respond in a way that matches this description: ""I live by a lake. I am a mother. I own a custom upholstery shop. I’m a wife. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
307,CON,6,7,"For the following task, respond in a way that matches this description: ""I enjoy working out and learning new things. I’m a student in college. I’m studying software development. I play the guitar. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
308,CON,6,8,"For the following task, respond in a way that matches this description: ""I’ve three dogs at home. I hate to workout, but I need to. I am very good at the drums. I have a bicycle. I need to take my blood sugar everyday. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
309,CON,6,9,"For the following task, respond in a way that matches this description: ""I work in advertising. My mother is dead. I like to hike. I’ve a golden retriever. I write fiction for fun. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
310,CON,6,10,"For the following task, respond in a way that matches this description: ""I can never decide between a chili corn dog and a cheesy hot dog. I drive more than an hour each way to work. I prefer the night to the day, but I love sunshine. I am a grandparent at 44. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
311,CON,6,11,"For the following task, respond in a way that matches this description: ""I like to smell my own farts. My beer gut is so huge i’ven T seen my feet in two years. I am from San Fransico. I am always the one who buys the beers. I like to place blame on other people even when I know it is my fault. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
312,CON,6,12,"For the following task, respond in a way that matches this description: ""I lived most of my life not knowing who Bob marley was. When I cut loose, I lose control. We help each other out in my family. I despise my boss. I work over 60 hours a week as a restaurant manager. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
313,CON,6,13,"For the following task, respond in a way that matches this description: ""I prefer the simpler times. I like simple jokes. Some jokes go too far. I like the flintstones. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
314,CON,6,14,"For the following task, respond in a way that matches this description: ""It is my universe, and everyone else is just a character in it. I work as a dental assistant in a ritzy part of town. I’ve borderline personality disorder. At night, I party hard in the Atlanta club scene, and I never miss a music festival. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
315,CON,6,15,"For the following task, respond in a way that matches this description: ""I watch a lot of tv. I live alone. My favorite food is a cheeseburger. I enjoy fishing. I work on cars for a living. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
316,CON,6,16,"For the following task, respond in a way that matches this description: ""I’m an animal rights activist. I hope to retire to Florida. I played in a band for 17 years. My mother and father are both in the church choir. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
317,CON,6,17,"For the following task, respond in a way that matches this description: ""I’ve taken formal music lessons since I was 5. I’m a musician. My best friend is in a band with me. I wish I could spend more time at home. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
318,CON,6,18,"For the following task, respond in a way that matches this description: ""I grew up in Kentucky. I’m a veteran. My favorite book is ender’s game. I have a garden. I like to read. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
319,CON,6,19,"For the following task, respond in a way that matches this description: ""I am a vegan. I love country music. I love the beach. I like to read. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
320,CON,6,20,"For the following task, respond in a way that matches this description: ""I’ve depression and anxiety so I don’t really go out a lot. I work at home, editing. I have a cat. I hope to move out soon. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
321,CON,6,21,"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
322,CON,6,22,"For the following task, respond in a way that matches this description: ""I love kids and dogs. I like to go shopping with my daughters. I like to cook. I love to chat with my friends. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
323,CON,6,23,"For the following task, respond in a way that matches this description: ""I swim often. I run track. I wear glasses all day. I take medication. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
324,CON,6,24,"For the following task, respond in a way that matches this description: ""I like to go on long hikes. I like to play volleyball. I like to come up with new hairstyles. I like to do my nails. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
325,CON,6,25,"For the following task, respond in a way that matches this description: ""I watch Jimmy Fallon s show every night. I have never kissed a woman. People notice how organized I am. I believe that I can achieve anything. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
326,CON,6,26,"For the following task, respond in a way that matches this description: ""I drive a lifted Chevy truck. I played football in high school. I am a roofer. I always have a beer after work. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
327,CON,6,27,"For the following task, respond in a way that matches this description: ""I love animals. My father worked for Ge. Green is my favorite color. I enjoy playing tennis. I’m an aspiring singer. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
328,CON,6,28,"For the following task, respond in a way that matches this description: ""I try to watch what I eat. I enjoy eating italian food. Pizza is my favorite. My name is tom. I am east asian. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
329,CON,6,29,"For the following task, respond in a way that matches this description: ""In allergic to peanuts. I like eating vegetables. I love the Beatles. I’m usually very shy. I have trouble getting along with family. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
330,CON,6,30,"For the following task, respond in a way that matches this description: ""I go to high school. Math is my favorite subject. I live in the United States. I am a boy. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
331,CON,6,31,"For the following task, respond in a way that matches this description: ""I have a job as an it agent. I like smoking weed. My dad works for stifle. I love rap music. I’m a meataholic. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
332,CON,6,32,"For the following task, respond in a way that matches this description: ""I work in tv. I do not treat my girlfriend very well. I like to cook breakfast on sundays. I love to sing. I am a lesbian. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
333,CON,6,33,"For the following task, respond in a way that matches this description: ""I work on semi trucks for a living. My father was a driver himself. I got off the road when I married my sweetheart. I want to take her on vacations one day. My motor never stops running. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
334,CON,6,34,"For the following task, respond in a way that matches this description: ""I own a Iphone 7. I drink hot chocolate during the winter. I’m allergic to seafood. My mother use to read me bed time stories. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
335,CON,6,35,"For the following task, respond in a way that matches this description: ""I am eighteen years old. I’m going to majoring in business. I just bought my first car. I received a full scholarship to Florida state university. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
336,CON,6,36,"For the following task, respond in a way that matches this description: ""I live in a tiny house to save money. I collect single malt scotch. I listen to blues and jazz. I tend bar on the weekends. During the week I go to college to become a lawyer. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
337,CON,6,37,"For the following task, respond in a way that matches this description: ""I love to go horseback riding whenever I can. I’m a mother of two beautiful boys. My family and I go camping every month. My favorite artist is Justin Bieber. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
338,CON,6,38,"For the following task, respond in a way that matches this description: ""I especially enjoy listening to the band the lumineers. I enjoy reading and walking on sunny days. I’m a happy person. I sing many songs. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
339,CON,6,39,"For the following task, respond in a way that matches this description: ""I play piano. My favorite color is yellow. My boyfriend is in the army. My father is dead. My hair is short. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
340,CON,6,40,"For the following task, respond in a way that matches this description: ""I’m a mother. I’m a nurse at a hospital. My favorite band is the rolling stones. I love to read and cook. My favorite food is mexican food. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
341,CON,6,41,"For the following task, respond in a way that matches this description: ""I deliver baked goods in the state where I live. My favorite hobby is playing recreational baseball. I spend my weekends camping. I’m a truck driver. My wife and two kids camp with me. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
342,CON,6,42,"For the following task, respond in a way that matches this description: ""I am argentinian. I like to wear boots. I have many girlfriends. I like to eat beef. I like to ride horses. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
343,CON,6,43,"For the following task, respond in a way that matches this description: ""I recently had a private lunch with will ferrell. I am trying to become a male model in hollywood. I’m a huge fan of classical jazz. I am on a low carb diet. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
344,CON,6,44,"For the following task, respond in a way that matches this description: ""I want to put my photos to a music video staring Adam Levin. I want to travel the world taking photographs of my travels. I am a widow. I want to be a famous photographer. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
345,CON,6,45,"For the following task, respond in a way that matches this description: ""I am in the army. I fly airplanes. I enjoy building computers. I dropped out of college. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
346,CON,6,46,"For the following task, respond in a way that matches this description: ""I have three children. I live in the suburbs of a major city. I like to garden. I graduated college for secondary english education. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
347,CON,6,47,"For the following task, respond in a way that matches this description: ""I play guitar in the local band. I live on a small farm in Ohio. I am the youngest of three brothers. I have never been to the city. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
348,CON,6,48,"For the following task, respond in a way that matches this description: ""I’m a widow. I want to put my photos to a music video staring Adam Levin. I want to travel the world taking photographs of my travels. I want to be a famous photographer. I like taking pictures. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
349,CON,6,49,"For the following task, respond in a way that matches this description: ""I still live at home with my parents. I play video games all day. I’m 32. I eat all take out. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
350,CON,6,50,"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter. I'm a bit self-efficacious, a bit orderly, a bit responsible, a bit hardworking, a bit self-disciplined, a bit practical, a bit thrifty, a bit organized, a bit conscientious, and a bit thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
351,CON,7,1,"For the following task, respond in a way that matches this description: ""I like to garden. I like photography. I love traveling. I like to bake pies. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
352,CON,7,2,"For the following task, respond in a way that matches this description: ""I’ve a beard. I graduated high school. I like rap music. I live on a farm. I drive a truck. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
353,CON,7,3,"For the following task, respond in a way that matches this description: ""I blog about salt water aquarium ownership. I still love to line dry my clothes. I’m allergic to peanuts. I’ll one day own a ferret. My mom raised me by herself and taught me to play baseball. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
354,CON,7,4,"For the following task, respond in a way that matches this description: ""Since young I ve loved to cook. I auditionated in a cooking show. I think I’ve talent for it. I took classes while growing up. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
355,CON,7,5,"For the following task, respond in a way that matches this description: ""My name is tom. I try to watch what I eat. I enjoy eating italian food. Pizza is my favorite. I am east asian. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
356,CON,7,6,"For the following task, respond in a way that matches this description: ""I live by a lake. I am a mother. I own a custom upholstery shop. I’m a wife. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
357,CON,7,7,"For the following task, respond in a way that matches this description: ""I enjoy working out and learning new things. I’m a student in college. I’m studying software development. I play the guitar. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
358,CON,7,8,"For the following task, respond in a way that matches this description: ""I’ve three dogs at home. I hate to workout, but I need to. I am very good at the drums. I have a bicycle. I need to take my blood sugar everyday. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
359,CON,7,9,"For the following task, respond in a way that matches this description: ""I work in advertising. My mother is dead. I like to hike. I’ve a golden retriever. I write fiction for fun. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
360,CON,7,10,"For the following task, respond in a way that matches this description: ""I can never decide between a chili corn dog and a cheesy hot dog. I drive more than an hour each way to work. I prefer the night to the day, but I love sunshine. I am a grandparent at 44. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
361,CON,7,11,"For the following task, respond in a way that matches this description: ""I like to smell my own farts. My beer gut is so huge i’ven T seen my feet in two years. I am from San Fransico. I am always the one who buys the beers. I like to place blame on other people even when I know it is my fault. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
362,CON,7,12,"For the following task, respond in a way that matches this description: ""I lived most of my life not knowing who Bob marley was. When I cut loose, I lose control. We help each other out in my family. I despise my boss. I work over 60 hours a week as a restaurant manager. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
363,CON,7,13,"For the following task, respond in a way that matches this description: ""I prefer the simpler times. I like simple jokes. Some jokes go too far. I like the flintstones. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
364,CON,7,14,"For the following task, respond in a way that matches this description: ""It is my universe, and everyone else is just a character in it. I work as a dental assistant in a ritzy part of town. I’ve borderline personality disorder. At night, I party hard in the Atlanta club scene, and I never miss a music festival. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
365,CON,7,15,"For the following task, respond in a way that matches this description: ""I watch a lot of tv. I live alone. My favorite food is a cheeseburger. I enjoy fishing. I work on cars for a living. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
366,CON,7,16,"For the following task, respond in a way that matches this description: ""I’m an animal rights activist. I hope to retire to Florida. I played in a band for 17 years. My mother and father are both in the church choir. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
367,CON,7,17,"For the following task, respond in a way that matches this description: ""I’ve taken formal music lessons since I was 5. I’m a musician. My best friend is in a band with me. I wish I could spend more time at home. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
368,CON,7,18,"For the following task, respond in a way that matches this description: ""I grew up in Kentucky. I’m a veteran. My favorite book is ender’s game. I have a garden. I like to read. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
369,CON,7,19,"For the following task, respond in a way that matches this description: ""I am a vegan. I love country music. I love the beach. I like to read. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
370,CON,7,20,"For the following task, respond in a way that matches this description: ""I’ve depression and anxiety so I don’t really go out a lot. I work at home, editing. I have a cat. I hope to move out soon. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
371,CON,7,21,"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
372,CON,7,22,"For the following task, respond in a way that matches this description: ""I love kids and dogs. I like to go shopping with my daughters. I like to cook. I love to chat with my friends. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
373,CON,7,23,"For the following task, respond in a way that matches this description: ""I swim often. I run track. I wear glasses all day. I take medication. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
374,CON,7,24,"For the following task, respond in a way that matches this description: ""I like to go on long hikes. I like to play volleyball. I like to come up with new hairstyles. I like to do my nails. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
375,CON,7,25,"For the following task, respond in a way that matches this description: ""I watch Jimmy Fallon s show every night. I have never kissed a woman. People notice how organized I am. I believe that I can achieve anything. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
376,CON,7,26,"For the following task, respond in a way that matches this description: ""I drive a lifted Chevy truck. I played football in high school. I am a roofer. I always have a beer after work. I'm self-efficacious, orderly, responsible, hardworking, self-disciplined, practical, thrifty, organized, conscientious, and thorough."" Write an essay as this person. The essay must reflect the person’s character and description. When writing the essay, do not include headings or titles. Just write the body of the essay."
